,Reputation,AccountId,has_website,account_age_days,AboutMe_Word_Count,AboutMe_Sentiment
79606,101,9193039,False,130,9,0.25
79607,101,2369,True,197,1,0.0
79608,1,22000143,False,0,0,0.0
79609,1,16377694,False,0,5,0.25
79610,101,5416691,False,0,0,0.0
79611,1,20067025,False,0,0,0.0
79612,11,22003737,False,0,0,0.0
79613,1,22003991,False,0,0,0.0
79614,101,1350846,False,0,0,0.0
79615,123,3232783,False,376,89,0.15
79616,7,22004834,False,0,0,0.0
79617,31,22004786,False,62,0,0.0
79618,101,222226,False,998,0,0.0
79619,11,22005025,False,0,0,0.0
79620,181,1762936,True,2,58,0.325
79621,69,22005096,False,206,0,0.0
79622,101,12965221,False,0,0,0.0
79623,1,19755705,False,0,0,0.0
79624,121,11867207,False,668,0,0.0
79625,1,12185174,False,0,0,0.0
79626,1,22011704,False,29,0,0.0
79627,1,21296577,True,0,1,0.0
79628,1,22012794,False,11,0,0.0
79629,1,22014946,False,0,0,0.0
79630,101,13009931,False,0,0,0.0
79631,1,22015543,False,0,0,0.0
79632,1,22016219,False,0,0,0.0
79633,1,21969112,False,110,9,0.0
79634,21,22017924,False,142,0,0.0
79635,1,22018219,False,0,0,0.0
79636,485,4648001,False,658,1,0.0
79637,1,22020028,False,0,0,0.0
79638,1,22014806,False,0,4,0.0
79639,1,22020526,False,0,6,0.0
79640,1,22020850,False,0,0,0.0
79641,1,21943735,False,0,17,0.5
79642,1,22021601,False,0,0,0.0
79643,1,22022263,True,0,7,0.1
79644,1,3198279,False,0,0,0.0
79645,1,2062694,True,0,3,0.0
79646,11,20633099,False,123,6,0.0
79647,1,22025223,False,0,0,0.0
79648,15,21986671,False,50,0,0.0
79649,1,22025336,False,53,0,0.0
79650,1,4224806,False,216,0,0.0
79651,1,20944236,False,0,0,0.0
79652,1,21736541,False,0,4,0.0
79653,1,22028640,False,0,0,0.0
79654,101,11655662,False,32,0,0.0
79655,1,957185,False,0,0,0.0
79656,101,2399565,True,427,0,0.0
79657,1,22029288,False,0,0,0.0
79658,101,3182035,True,0,5,0.0
79659,1,22029981,False,0,0,0.0
79660,1,22030167,False,0,0,0.0
79661,1,22030375,False,0,0,0.0
79662,1,22030179,False,0,38,0.13333333333333333
79663,1,22030892,False,0,0,0.0
79664,1,22031490,False,33,0,0.0
79665,1,22031804,False,0,0,0.0
79666,41,22031968,False,0,0,0.0
79667,1,22032825,False,0,0,0.0
79668,51,18375707,False,46,0,0.0
79669,101,239288,False,1,0,0.0
79670,101,2015459,False,0,0,0.0
79671,1,22033782,False,0,0,0.0
79672,461,22023686,False,910,0,0.0
79673,205,7795222,False,966,0,0.0
79674,1,22037082,False,20,0,0.0
79675,101,17137698,False,344,0,0.0
79676,101,6433266,False,106,6,0.35
79677,1,5415077,False,0,37,0.21666666666666665
79678,1,22040293,True,18,61,0.08333333333333333
79679,101,6009931,True,4,90,0.253125
79680,43,22042712,False,1,0,0.0
79681,11,22042905,False,0,0,0.0
79682,1,20720648,False,0,9,0.0
79683,1,1179530,True,0,40,0.4916666666666667
79684,1,22044568,False,0,0,0.0
79685,1,22045616,False,0,0,0.0
79686,56,22045663,False,0,0,0.0
79687,1,22046287,False,1,0,0.0
79688,1,5981815,False,0,0,0.0
79689,1,22046786,False,0,0,0.0
79690,1,19791261,False,0,0,0.0
79691,1,22048640,False,3,0,0.0
79692,101,1817142,False,0,346,0.16087454212454214
79693,1,22048972,False,0,0,0.0
79694,103,3266323,True,201,29,0.5333333333333333
79695,21,22050200,False,0,0,0.0
79696,1,3388182,False,19,0,0.0
79697,1,22050830,False,204,0,0.0
79698,1,22051273,True,11,83,0.196
79699,1,22009190,False,998,39,0.125
79700,1,22051794,True,0,19,0.0
79701,41,22051911,False,1,0,0.0
79702,101,6437939,True,3,0,0.0
79703,11,22052907,False,0,0,0.0
79704,101,7473404,False,0,0,0.0
79705,1,22054324,False,6,0,0.0
79706,1,5779553,False,0,0,0.0
79707,1,14829651,False,2,0,0.0
79708,1,22055534,False,0,0,0.0
79709,1,22056123,False,10,0,0.0
79710,1,22057590,False,0,0,0.0
79711,1,22058106,False,0,0,0.0
79712,1,22058538,False,0,0,0.0
79713,361,22058611,False,1,0,0.0
79714,1,2389937,False,0,0,0.0
79715,1,4684646,False,0,0,0.0
79716,1,19450520,False,0,0,0.0
79717,1,22060084,False,0,0,0.0
79718,1,22060953,False,0,0,0.0
79719,1,22061651,False,0,0,0.0
79720,1,21415044,False,0,0,0.0
79721,439,22061961,False,0,0,0.0
79722,101,5157260,False,523,4,0.0
79723,1,6889971,True,0,33,0.3375
79724,1,1470775,False,1005,0,0.0
79725,101,2208620,False,846,0,0.0
79726,1,22063307,False,0,0,0.0
79727,1,22064502,False,0,0,0.0
79728,121,3661369,False,265,0,0.0
79729,1,13574988,False,0,4,0.0
79730,101,4736,True,0,0,0.0
79731,101,58817,False,928,12,0.0
79732,101,21378923,False,0,0,0.0
79733,103,2597640,False,0,65,0.5
79734,11,16117169,False,75,0,0.0
79735,101,40953,True,959,0,0.0
79736,759,20359542,False,447,0,0.0
79737,1,22070041,False,1,0,0.0
79738,1,22070177,True,0,0,0.0
79739,101,3430709,True,394,89,0.28727272727272724
79740,1,21650825,False,3,0,0.0
79741,389,1917974,False,544,9,0.8
79742,1,22072426,False,0,0,0.0
79743,101,9560,True,0,14,-0.05555555555555555
79744,23,22073109,True,828,9,0.0
79745,97,33485,False,421,0,0.0
79746,3,16039281,False,0,0,0.0
79747,1,18350416,False,321,0,0.0
79748,1,22054276,False,0,0,0.0
79749,101,8913732,False,0,0,0.0
79750,103,2468100,False,167,0,0.0
79751,1,283032,False,0,0,0.0
79752,1,22023679,False,298,0,0.0
79753,1,22076097,False,0,0,0.0
79754,101,1065971,False,659,5,0.0
79755,21,22076689,False,1,0,0.0
79756,1,22015682,False,235,0,0.0
79757,1,22014647,False,0,0,0.0
79758,49,22076999,False,2,0,0.0
79759,1,14658782,False,0,0,0.0
79760,101,1896506,True,0,81,0.16666666666666669
79761,1,22077971,False,0,0,0.0
79762,1,16832954,False,0,0,0.0
79763,1,16097945,False,0,0,0.0
79764,1,22072766,True,0,128,0.19277777777777777
79765,1,19629930,False,0,0,0.0
79766,1,19321215,False,0,0,0.0
79767,101,14115526,False,0,0,0.0
79768,1,22071259,True,0,2,0.0
79769,1,22083465,True,1,31,0.08666666666666666
79770,1,22084649,False,0,0,0.0
79771,1,11929801,False,0,2,0.35714285714285715
79772,101,4658072,False,0,4,0.0
79773,1,22086263,True,15,30,0.19444444444444442
79774,1,22044555,True,0,24,0.0
79775,1,22086613,False,671,0,0.0
79776,1,22086797,False,0,0,0.0
79777,1,14745233,False,260,14,0.0
79778,1,22087571,False,3,0,0.0
79779,101,3396830,False,821,58,0.25
79780,1,22087791,False,0,0,0.0
79781,1,22087820,False,0,0,0.0
79782,11,22088045,False,0,0,0.0
79783,1,4044282,False,0,6,0.0625
79784,1,22088500,False,0,0,0.0
79785,11,22088721,False,0,0,0.0
79786,101,6832864,False,672,0,0.0
79787,1,22088765,False,0,0,0.0
79788,1,19161304,False,0,0,0.0
79789,31,22089915,False,0,0,0.0
79790,1,7889113,False,1,0,0.0
79791,1,18692344,False,67,0,0.0
79792,1,22092725,False,0,0,0.0
79793,101,3942344,False,0,0,0.0
79794,1,12884206,False,1,0,0.0
79795,1,21692246,False,14,13,0.25
79796,1,22095153,False,0,0,0.0
79797,113,5516820,False,20,0,0.0
79798,1,20892841,False,74,0,0.0
79799,103,20581772,False,960,0,0.0
79800,1,22095770,False,0,0,0.0
79801,101,8993869,False,0,2,0.2
79802,101,160900,True,131,6,0.0
79803,41,11422265,False,815,0,0.0
79804,141,16245722,False,456,0,0.0
79805,1,22096796,False,0,0,0.0
79806,101,19180671,False,22,0,0.0
79807,101,4843084,False,615,0,0.0
79808,1,3595658,True,0,13,0.0
79809,101,2135797,False,40,0,0.0
79810,1,22097075,False,0,0,0.0
79811,101,10760794,False,868,8,0.45
79812,1,20287600,False,0,0,0.0
79813,1,5619797,False,0,0,0.0
79814,1,8079438,True,508,41,0.2
79815,1,22099386,True,0,73,0.0
79816,1,22099521,False,0,75,0.0
79817,1,22050496,False,0,17,0.0
79818,1,22100122,False,0,0,0.0
79819,101,10726772,False,1001,15,-0.05
79820,1,8704433,True,0,3,0.0
79821,111,5796371,False,0,64,0.2333333333333333
79822,1,22103061,False,0,0,0.0
79823,151,4988525,False,980,0,0.0
79824,1,13832964,False,0,0,0.0
79825,21,22104280,False,5,0,0.0
79826,101,19133690,True,6,0,0.0
79827,1,22105031,False,0,0,0.0
79828,1,4666326,False,0,0,0.0
79829,101,5593411,False,236,0,0.0
79830,103,408123,False,969,0,0.0
79831,1,22106470,False,12,0,0.0
79832,1,22107225,False,0,52,0.0
79833,101,10014058,False,0,0,0.0
79834,1,22108620,False,0,73,0.0
79835,1,22108653,True,0,142,0.2225
79836,1,22108839,False,0,0,0.0
79837,101,17154202,False,0,22,0.1
79838,1,22109471,False,0,0,0.0
79839,1,22110749,False,0,0,0.0
79840,1,273890,False,0,0,0.0
79841,101,143684,False,23,0,0.0
79842,101,5583771,False,0,0,0.0
79843,1,11726893,False,33,0,0.0
79844,23,8375023,False,47,0,0.0
79845,1,22112228,False,0,0,0.0
79846,1,22112481,False,0,0,0.0
79847,1,22113038,False,0,0,0.0
79848,101,9468264,False,0,0,0.0
79849,1,22114185,False,0,0,0.0
79850,9,7551115,False,0,0,0.0
79851,1,22115535,False,0,80,0.0
79852,101,4961523,False,0,3,0.0
79853,1,16638952,True,0,79,0.16666666666666666
79854,1,21521144,True,0,85,0.1318181818181818
79855,1,22079808,False,3,0,0.0
79856,1,22116495,False,0,75,0.0
79857,1,19566780,True,0,1,0.0
79858,1,22117637,False,0,0,0.0
79859,1,21518286,True,0,85,0.36190476190476195
79860,131,15809086,False,971,0,0.0
79861,1,22118683,False,0,0,0.0
79862,1,22119201,True,0,73,-0.012500000000000004
79863,11,22119299,False,0,0,0.0
79864,1,1646654,False,0,0,0.0
79865,1,11208027,True,814,8,-1.0
79866,31,22121513,False,63,0,0.0
79867,11,4432762,False,210,19,0.06818181818181818
79868,101,3663324,False,0,0,0.0
79869,1,22124204,False,0,0,0.0
79870,11,22124321,False,1,0,0.0
79871,101,1277340,False,0,0,0.0
79872,1,12158333,False,0,0,0.0
79873,1,22125007,False,0,0,0.0
79874,101,1385775,False,37,7,0.5
79875,13,4775732,False,1,0,0.0
79876,1,22128001,False,0,0,0.0
79877,1,22127998,False,0,0,0.0
79878,1,22128527,True,36,21,1.0
79879,1,22129405,True,0,18,-0.051851851851851864
79880,1,22129837,False,0,0,0.0
79881,1,22130148,False,0,0,0.0
79882,1,20927683,False,0,0,0.0
79883,1,22132068,False,0,4,0.0
79884,21,10398433,True,57,0,0.0
79885,141,157604,False,922,5,0.0
79886,1,22133644,False,0,0,0.0
79887,1,22133686,False,0,0,0.0
79888,101,454368,False,111,35,-0.25
79889,1,20661271,True,16,45,0.25
79890,11,22134994,False,0,0,0.0
79891,265,15204726,False,971,20,0.0
79892,101,9221587,False,1,24,0.0
79893,101,233248,False,0,7,0.0
79894,1,22135870,False,0,0,0.0
79895,1,22136109,False,0,0,0.0
79896,1,22138428,False,0,73,0.0
79897,101,1354965,True,0,0,0.0
79898,1,4524620,False,35,0,0.0
79899,1,18160624,False,0,0,0.0
79900,1,18816812,False,0,0,0.0
79901,101,2802153,False,863,0,0.0
79902,1,22141595,False,2,0,0.0
79903,101,46947,False,21,20,0.0
79904,101,3379001,True,1,4,0.0
79905,1,22138432,True,0,4,0.0
79906,1,22143778,False,0,0,0.0
79907,1,70273,True,479,20,-0.13958333333333334
79908,103,3492034,False,925,0,0.0
79909,101,25127,True,0,7,0.0
79910,1,18993539,False,0,0,0.0
79911,101,9242367,True,556,3,0.0
79912,101,3237236,False,936,0,0.0
79913,1,22145150,False,0,0,0.0
79914,1,7207297,False,0,0,0.0
79915,1,22147660,False,0,0,0.0
79916,1,22148874,False,0,73,0.0
79917,1,20579757,True,0,83,0.11666666666666668
79918,1,22149429,False,0,0,0.0
79919,1,22119900,True,0,5,0.0
79920,25,21611585,False,61,0,0.0
79921,1,22152596,False,0,0,0.0
79922,1,22152952,False,0,0,0.0
79923,1,3901404,False,0,0,0.0
79924,1,2965806,False,6,8,0.0
79925,1,22153868,False,0,0,0.0
79926,1,22153953,False,0,0,0.0
79927,1,19298382,False,4,0,0.0
79928,1,22154884,False,0,0,0.0
79929,1,18101034,False,35,0,0.0
79930,1,21689845,False,828,0,0.0
79931,1,16121049,False,0,0,0.0
79932,101,11190379,False,117,0,0.0
79933,101,19190350,True,601,0,0.0
79934,101,437216,True,0,18,0.0
79935,1,22159042,False,104,0,0.0
79936,101,26373,True,0,9,0.0
79937,1,22159563,False,0,0,0.0
79938,1,22159884,False,0,0,0.0
79939,1,22160271,False,0,0,0.0
79940,1,22160728,False,0,0,0.0
79941,101,3349780,True,0,0,0.0
79942,1,22161774,False,0,0,0.0
79943,101,96963,False,0,0,0.0
79944,1,10110939,False,0,0,0.0
79945,101,4867217,True,554,111,0.09999999999999999
79946,1,14660565,False,0,0,0.0
79947,101,2658040,False,663,13,0.0
79948,101,5127117,True,182,0,0.0
79949,1,19581937,False,0,0,0.0
79950,1,22165461,False,0,51,0.0
79951,1,22165539,False,1,0,0.0
79952,1,22156071,False,0,0,0.0
79953,1,22165945,False,3,0,0.0
79954,1,22166493,False,0,0,0.0
79955,101,1093356,True,0,38,0.03750000000000003
79956,101,4233367,True,0,0,0.0
79957,1,22168544,False,0,0,0.0
79958,1,21861181,False,69,0,0.0
79959,101,1062166,True,81,6,0.0
79960,101,3841079,False,160,0,0.0
79961,101,7509051,False,0,0,0.0
79962,101,386629,False,997,0,0.0
79963,121,2751067,True,342,0,0.0
79964,1,5324534,True,1,1,0.0
79965,101,17716115,False,0,31,0.54375
79966,1,17725417,False,71,0,0.0
79967,1,3027292,False,0,0,0.0
79968,101,64707,False,0,0,0.0
79969,101,7808926,True,0,0,0.0
79970,3,6027023,True,1,0,0.0
79971,115,1293794,True,667,10,0.0
79972,31,22172098,False,0,0,0.0
79973,1,1292117,False,566,0,0.0
79974,21,20494308,False,152,0,0.0
79975,1,13288487,True,3,3,0.0
79976,101,15119451,False,655,1,1.0
79977,1,22174036,False,0,73,0.0
79978,101,4680850,False,620,3,1.0
79979,1,22174584,False,0,0,0.0
79980,1,22173486,False,0,0,0.0
79981,1,22174700,False,97,0,0.0
79982,1,18515808,False,19,0,0.0
79983,101,3279665,True,191,26,-0.6
79984,1,16700881,False,14,0,0.0
79985,101,7321496,False,27,24,0.225
79986,101,3558774,False,82,12,0.5
79987,1,22177369,False,10,0,0.0
79988,101,5447449,True,30,143,0.018885281385281387
79989,1,14362826,False,110,0,0.0
79990,121,1110860,True,861,76,0.17083333333333334
79991,11,22178228,False,0,0,0.0
79992,1,14718476,False,0,1,0.0
79993,101,2317278,True,0,7,0.0
79994,1,22178967,False,0,0,0.0
79995,1,22179165,False,0,0,0.0
79996,1,22179879,False,0,0,0.0
79997,1,3804519,False,0,0,0.0
79998,1,22180056,True,0,0,0.0
79999,101,15299065,True,697,6,0.0
80000,1,22181030,False,0,0,0.0
80001,201,1285187,True,365,76,0.2416666666666667
80002,1,8329553,False,44,0,0.0
80003,111,1406901,False,649,0,0.0
80004,11,22183592,False,6,0,0.0
80005,243,3242521,False,6,0,0.0
80006,121,7770082,False,0,22,0.125
80007,101,13414743,False,0,0,0.0
80008,1,22185494,True,0,43,0.0
80009,1,22185975,False,0,0,0.0
80010,1,3999510,False,0,0,0.0
80011,1,21423187,False,0,0,0.0
80012,1,22186714,False,0,75,0.0
80013,1,22188371,False,23,0,0.0
80014,41,2689813,False,0,0,0.0
80015,1,709002,False,609,0,0.0
80016,1,15282399,False,86,5,0.0
80017,1,22190807,False,0,0,0.0
80018,101,6242594,False,0,9,0.0
80019,1,22185718,False,0,0,0.0
80020,101,4916620,True,133,32,-0.1
80021,1,14659018,False,0,0,0.0
80022,1,22192096,False,4,0,0.0
80023,101,6780191,False,0,192,0.14715247715247715
80024,11,22192274,False,0,0,0.0
80025,1,16425719,False,0,0,0.0
80026,101,894835,False,0,0,0.0
80027,1,20742142,False,14,0,0.0
80028,1,19660197,False,797,0,0.0
80029,1,22193605,False,0,0,0.0
80030,101,17824974,False,6,0,0.0
80031,1,22194763,False,0,0,0.0
80032,1,22194845,False,0,0,0.0
80033,101,16128182,False,0,0,0.0
80034,1,22195320,False,0,0,0.0
80035,11,22195397,False,0,0,0.0
80036,1,22195903,False,0,73,0.0
80037,1,22197082,True,23,78,-0.008333333333333331
80038,1,22197163,False,0,0,0.0
80039,101,4198864,True,15,128,0.16666666666666666
80040,101,1610599,True,0,4,0.0
80041,1,22198034,False,0,0,0.0
80042,101,11739301,False,0,8,0.0
80043,101,75850,False,0,3,0.0
80044,101,2016748,False,0,0,0.0
80045,1,22197626,False,4,0,0.0
80046,1,6356097,False,0,0,0.0
80047,143,15338143,False,638,0,0.0
80048,729,21490427,False,997,1,-0.1
80049,109,2309861,False,945,0,0.0
80050,101,1536270,False,1,0,0.0
80051,159,1078464,False,751,0,0.0
80052,101,20024607,True,461,19,0.0
80053,1,22200798,False,0,17,-0.09375
80054,1,8507397,False,0,30,0.2729166666666667
80055,1,15121931,False,0,9,0.35
80056,1,22203863,False,0,0,0.0
80057,1,22205301,False,0,75,0.0
80058,1,17233552,True,0,0,0.0
80059,1,22010053,True,0,89,-0.018749999999999933
80060,41,6365462,False,253,0,0.0
80061,1,19988633,False,0,0,0.0
80062,1,22208217,False,0,0,0.0
80063,101,1244400,True,1,73,0.6925
80064,1,20947626,False,68,0,0.0
80065,1,3058659,True,0,11,-0.75
80066,1,22211366,False,0,0,0.0
80067,51,22211506,False,3,0,0.0
80068,1,22211766,False,0,0,0.0
80069,101,1145547,True,53,1,0.0
80070,1,7771842,False,0,0,0.0
80071,1,22212397,False,0,0,0.0
80072,101,511103,False,883,0,0.0
80073,1,22214606,False,0,73,0.0
80074,1,22214772,False,7,0,0.0
80075,101,11750424,True,454,0,0.0
80076,1,22216423,False,0,0,0.0
80077,1,22217415,False,0,0,0.0
80078,1,22218274,False,0,0,0.0
80079,1,22218354,False,0,0,0.0
80080,1,22218823,False,18,0,0.0
80081,1,18132822,False,0,0,0.0
80082,101,18311426,False,696,3,0.5
80083,101,3932603,False,0,10,0.0
80084,101,10355870,False,7,59,0.20000000000000004
80085,19,22220778,False,5,0,0.0
80086,1,22221117,False,0,0,0.0
80087,1,15525683,False,1,30,0.13333333333333333
80088,101,129442,True,193,48,0.25
80089,101,5373859,False,0,0,0.0
80090,101,1044395,True,0,1,0.0
80091,1,22219525,True,0,93,0.1390625
80092,1,22222733,False,0,0,0.0
80093,1,22223468,False,0,80,0.0
80094,1,19015093,False,14,0,0.0
80095,1,6064380,True,2,5,0.0
80096,1,22224535,False,0,0,0.0
80097,1,22225347,False,0,0,0.0
80098,1,22225869,False,0,0,0.0
80099,1,22226281,True,0,16,0.0
80100,1,16142598,False,0,0,0.0
80101,1,18907708,False,0,0,0.0
80102,101,19972116,False,0,0,0.0
80103,1,22227363,False,0,0,0.0
80104,1,4049249,False,0,0,0.0
80105,353,7692230,False,767,0,0.0
80106,101,1569553,False,0,0,0.0
80107,1,22229703,False,0,0,0.0
80108,1,22230073,False,0,0,0.0
80109,1,22230348,False,0,0,0.0
80110,1,21979785,False,0,0,0.0
80111,1,20056288,False,0,0,0.0
80112,101,8813342,False,3,5,0.0
80113,143,12712267,False,391,0,0.0
80114,1,22232078,False,0,0,0.0
80115,1,1965019,False,0,21,0.0
80116,1,22232668,False,0,0,0.0
80117,1,22232716,False,0,0,0.0
80118,103,551098,False,528,0,0.0
80119,1,14488814,False,0,0,0.0
80120,1,22234041,False,0,4,0.0
80121,239,22234774,False,0,0,0.0
80122,1,20441074,False,91,28,0.4
80123,1,22234977,True,8,34,0.4666666666666666
80124,1,22234679,False,0,0,0.0
80125,101,1559352,True,0,95,0.03936688311688312
80126,101,13903922,False,73,4,0.0
80127,1,22236038,False,0,4,0.0
80128,11,18132254,False,163,8,-0.025
80129,1,14330329,False,418,0,0.0
80130,1,22174451,False,0,0,0.0
80131,21,22237650,False,4,0,0.0
80132,101,26295,False,828,0,0.0
80133,101,13948,False,571,3,0.0
80134,1,22238222,False,0,0,0.0
80135,1,22201572,False,0,0,0.0
80136,1,19910441,True,0,2,0.0
80137,1,22239716,False,0,0,0.0
80138,1,22239723,False,0,0,0.0
80139,1,6321663,False,0,0,0.0
80140,1,10077058,False,4,0,0.0
80141,1,22240929,False,0,0,0.0
80142,440,294237,False,460,0,0.0
80143,1,22241628,False,0,0,0.0
80144,1,2544075,False,0,0,0.0
80145,1,8085856,True,750,0,0.0
80146,131,78861,True,73,0,0.0
80147,1,10001778,False,0,0,0.0
80148,1,22179233,False,0,0,0.0
80149,1,10167532,False,51,0,0.0
80150,101,5087251,True,759,30,0.75
80151,1,22226843,True,0,115,0.4916666666666667
80152,1,14654985,False,0,0,0.0
80153,1,22243530,False,0,54,0.0
80154,1,22243860,False,28,0,0.0
80155,1,22245781,False,0,0,0.0
80156,1,21134354,True,0,44,0.25
80157,1,22246653,False,0,0,0.0
80158,101,289613,True,965,1,0.0
80159,111,22247470,False,22,0,0.0
80160,133,3581935,True,170,16,0.0
80161,1,22249629,False,0,0,0.0
80162,101,22246329,False,990,133,0.3252164502164502
80163,1,3723648,False,0,0,0.0
80164,381,4513854,False,988,0,0.0
80165,101,49085,False,549,0,0.0
80166,1,4003163,True,0,1,0.0
80167,1,22251423,False,0,0,0.0
80168,31,2383848,False,401,0,0.0
80169,1,22251643,False,0,0,0.0
80170,1,20802542,False,22,5,0.5
80171,173,2896322,False,1,3,0.0
80172,101,357191,True,1,0,0.0
80173,1,22253236,False,0,80,0.0
80174,1,4716782,False,0,0,0.0
80175,1,18542420,False,7,0,0.0
80176,1,22192185,False,558,0,0.0
80177,1,22254658,True,0,72,0.3647435897435898
80178,1,22254690,True,0,68,0.37619047619047624
80179,11,22254896,False,1,0,0.0
80180,1,22255511,False,8,0,0.0
80181,101,293508,False,0,0,0.0
80182,119,7847227,False,986,0,0.0
80183,1,21287147,False,0,0,0.0
80184,101,3178014,False,0,82,0.2791666666666667
80185,131,788982,False,13,5,0.0
80186,1,18236683,False,0,0,0.0
80187,1,419346,False,0,0,0.0
80188,1,22257421,False,0,0,0.0
80189,1,22257555,False,0,0,0.0
80190,71,22257562,False,0,0,0.0
80191,311,22257611,False,25,0,0.0
80192,1,21697131,False,549,0,0.0
80193,1,22258270,False,0,0,0.0
80194,101,203002,True,0,6,0.0
80195,1,21837560,True,0,24,0.0
80196,1,22258708,False,0,0,0.0
80197,1,19999371,False,0,0,0.0
80198,101,61038,False,832,0,0.0
80199,1,21798137,False,916,6,0.0
80200,119,27502,True,733,8,0.0
80201,1,22259753,False,6,0,0.0
80202,101,21069898,False,2,0,0.0
80203,3,236666,True,647,0,0.0
80204,11,22259982,True,27,0,0.0
80205,1,8167092,False,0,0,0.0
80206,129,121740,True,6,0,0.0
80207,101,1346691,False,0,0,0.0
80208,111,4289641,True,6,0,0.0
80209,101,4550710,False,932,0,0.0
80210,1,22262051,False,0,75,0.0
80211,1,22262128,False,0,0,0.0
80212,111,6622653,False,961,26,0.0
80213,1,3139481,False,0,0,0.0
80214,589,7406453,False,988,375,0.044357489994282455
80215,1,14937546,False,0,0,0.0
80216,101,928703,False,17,0,0.0
80217,1,12971065,False,11,26,0.08333333333333333
80218,101,15006,False,78,0,0.0
80219,101,4058433,True,0,23,-0.39375
80220,131,13325563,False,0,0,0.0
80221,1,21662539,False,231,0,0.0
80222,1,21282427,False,14,0,0.0
80223,41,22265435,False,0,0,0.0
80224,101,10370014,False,973,19,0.0
80225,1,18853334,False,11,0,0.0
80226,1,20424024,False,0,0,0.0
80227,101,21243660,True,50,74,-0.1593939393939394
80228,101,7896422,True,0,6,0.0
80229,1,3481931,False,0,0,0.0
80230,11,22267807,False,0,0,0.0
80231,1,22267920,False,0,0,0.0
80232,101,1199504,False,0,0,0.0
80233,1,22268835,False,0,0,0.0
80234,1,21443391,False,25,0,0.0
80235,1,22269194,False,4,0,0.0
80236,1,22269319,False,0,0,0.0
80237,1,22269468,False,0,0,0.0
80238,1,22269956,False,0,0,0.0
80239,1,22270018,False,0,0,0.0
80240,11,22270053,False,0,0,0.0
80241,1,22270404,True,0,36,0.39999999999999997
80242,1,22270467,False,5,0,0.0
80243,1,22270682,True,0,29,0.0
80244,11,22271066,False,0,0,0.0
80245,1,22271121,False,0,73,0.0
80246,1,22271486,True,0,37,0.32222222222222224
80247,1,22272463,True,0,42,0.3333333333333333
80248,1,22272707,True,0,162,0.2761904761904762
80249,1,8542217,False,0,0,0.0
80250,101,6561862,False,0,0,0.0
80251,101,3618539,False,0,0,0.0
80252,101,276,True,790,3,0.0
80253,1,22273267,False,0,0,0.0
80254,1,22273530,True,0,41,-0.5499999999999999
80255,101,7909603,False,974,1,0.0
80256,101,22208366,False,866,4,0.0
80257,101,10207787,False,0,10,0.35
80258,1,22275160,False,0,0,0.0
80259,1,19085967,True,0,0,0.0
80260,1,20602766,False,0,0,0.0
80261,1,22273038,True,0,154,0.017380952380952382
80262,1,5013855,False,0,0,0.0
80263,101,2172916,False,0,204,0.05937500000000001
80264,1,22277879,False,0,0,0.0
80265,1,15548024,False,606,0,0.0
80266,11,22278779,False,0,0,0.0
80267,1,21337256,False,0,0,0.0
80268,1,9044721,False,0,0,0.0
80269,1,22279571,False,0,0,0.0
80270,1,22279812,True,0,28,0.5
80271,11,22279869,False,86,0,0.0
80272,101,5012020,False,0,3,0.0
80273,1,22278490,False,0,4,0.0
80274,1,22280302,False,0,39,0.0
80275,1,18180282,False,0,0,0.0
80276,1,22280583,True,0,30,0.5
80277,1,22280832,False,0,54,0.0
80278,171,14713804,False,935,0,0.0
80279,1,22281399,True,0,64,0.495
80280,101,5802542,False,921,5,0.0
80281,101,10240339,False,20,68,0.2114583333333333
80282,101,51637,True,966,0,0.0
80283,1,21974874,True,0,76,0.0
80284,1,22258021,False,455,0,0.0
80285,101,213717,True,13,13,0.0
80286,1,22283740,True,0,41,0.5333333333333333
80287,1,22283824,True,0,39,0.13999999999999999
80288,1,22280479,False,0,4,0.0
80289,11,21282301,False,465,3,0.0
80290,1,22011004,False,0,0,0.0
80291,23,22284439,False,0,0,0.0
80292,13,22284663,False,2,0,0.0
80293,1,22284704,False,0,0,0.0
80294,1,22285663,False,0,0,0.0
80295,101,20897905,False,640,0,0.0
80296,1,22286127,False,0,0,0.0
80297,1,3426765,False,141,0,0.0
80298,1,22255786,False,0,4,0.0
80299,21,22286895,False,0,0,0.0
80300,1,19441859,False,3,0,0.0
80301,1,22287881,False,0,73,0.0
80302,1,22288053,False,0,0,0.0
80303,1,22281571,False,0,4,0.0
80304,1,22288328,False,0,73,0.0
80305,101,15726749,False,1,0,0.0
80306,1,5432763,False,0,0,0.0
80307,56,14614555,False,20,0,0.0
80308,101,15689137,True,0,17,0.0
80309,1,22291461,False,0,0,0.0
80310,13,17963853,False,191,0,0.0
80311,1,22285473,False,0,4,0.0
80312,1,22272321,False,0,0,0.0
80313,11,22267716,False,1,0,0.0
80314,11,22293560,False,0,0,0.0
80315,1,22293733,False,0,0,0.0
80316,129,530197,False,36,0,0.0
80317,1,22278608,False,0,4,0.0
80318,1,22294772,False,0,0,0.0
80319,1,22295024,False,0,0,0.0
80320,1,19122077,False,657,0,0.0
80321,1,22296807,False,0,0,0.0
80322,1,22294603,True,0,49,0.10166666666666666
80323,1,22297741,False,0,0,0.0
80324,1,22298087,False,0,0,0.0
80325,1,22298120,True,0,63,0.157
80326,101,1609928,False,0,0,0.0
